tweet_id,source,expanded_urls,timestamp,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,lang,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
809920764300447744,iPhone,https://twitter.com/dog_rates/status/809920764300447744/photo/1,2016-12-17 00:38:52,10,10,None,,3958,15654,English,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True
809448704142938112,iPhone,https://twitter.com/dog_rates/status/809448704142938112/photo/1,2016-12-15 17:23:04,12,10,None,,1473,6987,English,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.13431700000000002,True,English_springer,0.0736971,True
809220051211603969,iPhone,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",2016-12-15 02:14:29,12,10,Kyro,,5630,20062,English,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True
809084759137812480,iPhone,https://twitter.com/dog_rates/status/809084759137812480/photo/1,2016-12-14 17:16:53,11,10,Wallace,,3553,13334,English,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,Labrador_retriever,0.011761,True
808838249661788160,iPhone,https://twitter.com/dog_rates/status/808838249661788160/photo/1,2016-12-14 00:57:20,13,10,Ito,,3057,10191,English,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True
808501579447930884,iPhone,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",2016-12-13 02:39:32,12,10,Koda,,2613,11398,English,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True
808106460588765185,iPhone,https://twitter.com/dog_rates/status/808106460588765185/photo/1,2016-12-12 00:29:28,12,10,None,doggo,2222,8863,English,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True
808001312164028416,iPhone,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",2016-12-11 17:31:39,12,10,Cooper,,3558,12618,English,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.028852600000000006,True
807621403335917568,iPhone,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",2016-12-10 16:22:02,14,10,Ollie,pupper,3635,14690,English,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True
807106840509214720,iPhone,https://twitter.com/dog_rates/status/807106840509214720/video/1,2016-12-09 06:17:20,13,10,Stephan,,55679,118985,English,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,toy_terrier,0.0770081,True
807010152071229440,iPhone,https://twitter.com/dog_rates/status/807010152071229440/photo/1,2016-12-08 23:53:08,12,10,Lennon,pupper,3885,13182,English,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True
806542213899489280,iPhone,https://twitter.com/dog_rates/status/806542213899489280/photo/1,2016-12-07 16:53:43,11,10,Waffles,,2371,10301,English,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True
806219024703037440,iPhone,https://twitter.com/dog_rates/status/806219024703037440/photo/1,2016-12-06 19:29:28,11,10,incredibly,,1198,6490,English,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True
805932879469572096,iPhone,https://twitter.com/dog_rates/status/805932879469572096/photo/1,2016-12-06 00:32:26,12,10,Major,,1935,8351,English,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True
805826884734976000,iPhone,https://twitter.com/dog_rates/status/805826884734976000/video/1,2016-12-05 17:31:15,12,10,Duke,puppo,1830,6600,English,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True
805520635690676224,iPhone,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",2016-12-04 21:14:20,13,10,Zeke,,1666,5799,English,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True
805207613751304193,iPhone,https://twitter.com/dog_rates/status/805207613751304193/photo/1,2016-12-04 00:30:29,12,10,Shooter,,1729,7890,English,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705,True,Rhodesian_ridgeback,0.180461,True,Cardigan,0.0946637,True
804738756058218496,iPhone,https://twitter.com/dog_rates/status/804738756058218496/photo/1,2016-12-02 17:27:25,12,10,Django,,3834,13810,English,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True
803773340896923648,iPhone,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",2016-11-30 01:31:12,12,10,Diogi,puppo,2758,10130,English,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,True,redbone,0.0597065,True,Irish_terrier,0.0341952,True
803638050916102144,iPhone,https://twitter.com/dog_rates/status/803638050916102144/video/1,2016-11-29 16:33:36,13,10,None,pupper,4174,11027,English,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,0.372776,True,golden_retriever,0.343666,True,Great_Pyrenees,0.0672423,True
803276597545603072,iPhone,https://twitter.com/dog_rates/status/803276597545603072/photo/1,2016-11-28 16:37:19,11,10,Winston,,2472,10112,English,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True
802952499103731712,iPhone,https://twitter.com/dog_rates/status/802952499103731712/photo/1,2016-11-27 19:09:28,12,10,Marley,,2012,9091,English,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True
802572683846291456,iPhone,https://twitter.com/dog_rates/status/802572683846291456/photo/1,2016-11-26 18:00:13,12,10,Winnie,,2524,9003,English,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True
802265048156610565,iPhone,https://twitter.com/dog_rates/status/802265048156610565/photo/1,2016-11-25 21:37:47,11,10,None,pupper,1385,6799,English,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,Labrador_retriever,0.8971620000000001,True,beagle,0.016894799999999998,True,Rhodesian_ridgeback,0.0120606,True
802239329049477120,iPhone,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",2016-11-25 19:55:35,12,10,Loki,puppo,2640,9152,English,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True
801958328846974976,iPhone,https://twitter.com/dog_rates/status/801958328846974976/photo/1,2016-11-25 01:18:59,12,10,Ronnie,,1728,7808,English,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True
801538201127157760,iPhone,https://twitter.com/dog_rates/status/801538201127157760/photo/1,2016-11-23 21:29:33,12,10,Wallace,,2084,8286,English,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.054229999999999993,True
801167903437357056,iPhone,https://twitter.com/dog_rates/status/801167903437357056/photo/1,2016-11-22 20:58:07,13,10,Milo,,5954,24630,English,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_setter,0.0413314,True
801115127852503040,iPhone,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",2016-11-22 17:28:25,12,10,Bones,pupper,2109,8138,English,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,True,English_setter,0.0946019,True,bluetick,0.0219534,True
800751577355128832,iPhone,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",2016-11-21 17:23:47,12,10,Mauve,,2812,10647,English,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,toy_poodle,0.0396183,True
800513324630806528,iPhone,https://twitter.com/dog_rates/status/800513324630806528/photo/1,2016-11-21 01:37:04,11,10,Chef,,3010,13220,English,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True
800388270626521089,iPhone,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",2016-11-20 17:20:08,12,10,Doc,floofer,2832,11233,English,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True
800141422401830912,iPhone,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",2016-11-20 00:59:15,13,10,Peaches,,2563,15401,English,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True
799757965289017345,iPhone,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",2016-11-18 23:35:32,13,10,Sobe,doggo,2181,8449,English,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True
799422933579902976,iPhone,https://twitter.com/dog_rates/status/799422933579902976/photo/1,2016-11-18 01:24:14,12,10,Longfellow,,1939,8137,English,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185501,True
799297110730567681,iPhone,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",2016-11-17 17:04:16,11,10,Jeffrey,,2780,9962,English,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True
799063482566066176,iPhone,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",2016-11-17 01:35:54,11,10,Mister,,2490,8133,English,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.21420300000000006,True
798933969379225600,iPhone,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",2016-11-16 17:01:16,12,10,Iroh,,4488,13187,English,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,0.703224,True,Eskimo_dog,0.22935100000000005,True,malamute,0.0443508,True
798925684722855936,iPhone,https://twitter.com/dog_rates/status/798925684722855936/photo/1,2016-11-16 16:28:21,11,10,Shadow,,1452,7566,English,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True
798209839306514432,iPhone,https://twitter.com/dog_rates/status/798209839306514432/photo/1,2016-11-14 17:03:50,13,10,Cooper,,2579,10502,English,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True
797971864723324932,iPhone,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",2016-11-14 01:18:12,12,10,None,pupper,3128,11675,English,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True
797545162159308800,iPhone,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",2016-11-12 21:02:38,12,10,Cassie,,4901,14658,English,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,papillon,0.00973566,True
797236660651966464,iPhone,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",2016-11-12 00:36:46,12,10,Pancake,,6624,20116,English,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True
796865951799083009,iPhone,https://twitter.com/dog_rates/status/796865951799083009/photo/1,2016-11-11 00:03:42,12,10,Tyr,,1936,7750,English,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True
796759840936919040,iPhone,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",2016-11-10 17:02:03,11,10,Romeo,,3052,11919,English,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True
796116448414461957,iPhone,https://twitter.com/dog_rates/status/796116448414461957/photo/1,2016-11-08 22:25:27,11,10,None,,2433,9166,English,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True
795464331001561088,iPhone,https://twitter.com/dog_rates/status/795464331001561088/video/1,2016-11-07 03:14:10,13,10,None,doggo,23722,49917,English,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True
794332329137291264,iPhone,https://twitter.com/dog_rates/status/794332329137291264/photo/1,2016-11-04 00:15:59,12,10,Nimbus,floofer,2699,9663,English,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True
793962221541933056,iPhone,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",2016-11-02 23:45:19,12,10,Maximus,,4911,16960,English,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.016496700000000003,True
793845145112371200,iPhone,https://twitter.com/dog_rates/status/793845145112371200/photo/1,2016-11-02 16:00:06,13,10,Clark,,1877,9302,English,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.112753,True,Kerry_blue_terrier,0.0476617,True
793601777308463104,iPhone,https://twitter.com/dog_rates/status/793601777308463104/photo/1,2016-11-01 23:53:02,12,10,Dobby,,1632,8035,English,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,toy_terrier,0.0891487,True
793500921481273345,iPhone,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",2016-11-01 17:12:16,12,10,Fiona,,2383,10739,English,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever,0.326122,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True
793271401113350145,iPhone,https://twitter.com/dog_rates/status/793271401113350145/photo/1,2016-11-01 02:00:14,12,10,Dave,,2409,8766,English,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky,0.231695,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True
793256262322548741,iPhone,https://twitter.com/dog_rates/status/793256262322548741/photo/1,2016-11-01 01:00:05,12,10,None,,8384,20122,English,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,basset,0.207622,True,Walker_hound,0.0605742,True,beagle,0.0412205,True
793241302385262592,iPhone,https://twitter.com/dog_rates/status/793241302385262592/photo/1,2016-11-01 00:00:38,13,10,Tucker,,3314,10579,English,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,0.559308,True,Labrador_retriever,0.390222,True,cocker_spaniel,0.0363157,True
793226087023144960,iPhone,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",2016-10-31 23:00:11,11,10,Juno,,2899,9900,English,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True
793195938047070209,iPhone,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",2016-10-31 21:00:23,12,10,Lily,puppo,5661,15364,English,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever,0.654762,True,golden_retriever,0.0741,True,Chihuahua,0.0423393,True
793180763617361921,iPhone,https://twitter.com/dog_rates/status/793180763617361921/photo/1,2016-10-31 20:00:05,11,10,Newt,,2018,6983,English,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True
793150605191548928,iPhone,https://twitter.com/dog_rates/status/793150605191548928/photo/1,2016-10-31 18:00:14,11,10,Nida,,1714,6225,English,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.12598199999999998,True
793120401413079041,iPhone,https://twitter.com/dog_rates/status/793120401413079041/photo/1,2016-10-31 16:00:13,11,10,Robin,,3946,12755,English,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True
792773781206999040,iPhone,https://twitter.com/dog_rates/status/792773781206999040/photo/1,2016-10-30 17:02:53,12,10,Monster,,1687,7406,English,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,0.912804,True,silky_terrier,0.06782250000000001,True,Australian_terrier,0.00445069,True
792394556390137856,iPhone,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",2016-10-29 15:55:58,12,10,BeBe,,4322,13536,English,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.061078199999999985,True
791672322847637504,iPhone,https://twitter.com/dog_rates/status/791672322847637504/photo/1,2016-10-27 16:06:04,13,10,None,,3157,11835,English,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True
791406955684368384,iPhone,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",2016-10-26 22:31:36,12,10,Levi,,4136,13223,English,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,basenji,0.000152502,True
791312159183634433,iPhone,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",2016-10-26 16:14:55,12,10,Mabel,,2550,8849,English,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,Doberman,0.00354426,True
790987426131050500,iPhone,https://twitter.com/dog_rates/status/790987426131050500/photo/1,2016-10-25 18:44:32,12,10,Misty,,2146,9900,English,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
790698755171364864,iPhone,https://twitter.com/dog_rates/status/790698755171364864/photo/1,2016-10-24 23:37:28,12,10,Mosby,,1938,8284,English,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True
790337589677002753,iPhone,https://twitter.com/dog_rates/status/790337589677002753/photo/1,2016-10-23 23:42:19,12,10,Maggie,,1895,7879,English,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True
790277117346975746,iPhone,https://twitter.com/dog_rates/status/790277117346975746/photo/1,2016-10-23 19:42:02,11,10,Bruce,,3194,12654,English,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True
789599242079838210,iPhone,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",2016-10-21 22:48:24,12,10,Brownie,,1938,6806,English,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_Bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador_retriever,0.0174985,True
789530877013393408,iPhone,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",2016-10-21 18:16:44,12,10,Rizzy,,3390,11803,English,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
789268448748703744,iPhone,https://twitter.com/dog_rates/status/789268448748703744/photo/1,2016-10-21 00:53:56,10,10,Stella,,2623,9182,English,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True
789137962068021249,iPhone,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",2016-10-20 16:15:26,12,10,Bo,,2806,9787,English,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
788412144018661376,iPhone,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",2016-10-18 16:11:17,11,10,Dexter,,5294,15650,English,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
788150585577050112,iPhone,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",2016-10-17 22:51:57,13,10,Leo,,1294,6160,English,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
787810552592695296,iPhone,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",2016-10-17 00:20:47,11,10,Frank,,3068,8678,English,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
787717603741622272,iPhone,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",2016-10-16 18:11:26,13,10,Tonks,puppo,2786,10325,English,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True
787397959788929025,iPhone,https://twitter.com/dog_rates/status/787397959788929025/photo/1,2016-10-15 21:01:17,11,10,Moose,,2859,10951,English,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True
786963064373534720,iPhone,https://twitter.com/dog_rates/status/786963064373534720/photo/1,2016-10-14 16:13:10,12,10,Rory,,8013,26792,English,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
